Var 1	Var 2	Var 3	Var 4	Var 5	Var 6	Var 7	Var 8	Var 9	Var 10	Var 11	Var 12	Var 13	Var 14	Var 15	Var 16	Var 17	Var 18	Var 19	Var 20	Var 21	Var 22	Var 23	Var 24	Var 25	Var 26	Var 27	Var 28	Var 29	Var 30	Var 31	Var 32	Var 33	Var 34	Var 35	Var 36	Var 37	Var 38	Var 39	Var 40	Var 41	Var 42	Var 43	Var 44	Var 45	Var 46	Var 47	Var 48	Var 49	Var 50	Var 51	Var 52	Var 53	Var 54	Var 55	Var 56	Var 57	Var 58	Var 59	Var 60	Var 61	Var 62	Var 63	Var 64	Var 65	Var 66	Var 67	Var 68	Var 69	Var 70	Var 71	Var 72	Var 73	Var 74	Var 75	Var 76	Var 77	Var 78	Var 79	Var 80	Var 81	Var 82	Var 83	Var 84	Var 85	Var 86	Var 87	Var 88	Var 89	Var 90	Var 91	Var 92	Var 93	Var 94	Var 95	Var 96	Var 97	Var 98	Var 99	Var 100	Var 101	Var 102	Var 103	Var 104	Var 105	Var 106	Var 107	Var 108	Var 109	Var 110	Var 111	Var 112	Var 113	Var 114	Var 115	Var 116	Var 117	Var 118	Var 119	Var 120	Var 121	Var 122	Var 123	Var 124	Var 125	Var 126	Var 127	Var 128
0.7454545455	0.0035714286	0.7229404738	0.5985950828	0.5555555556	0.01	0.25	0.01	0.97	0.08	0.01	0.19	0.39	0.22	0.61	0.03	1	0.38	0.57	0.28	0.77	0.56	0.1	0.65	0.42	0.45	0.42	0.34	0.03	1	0.16	0.61	0.01	0.1	0.21	0.28	0.48	0.13	0.55	0.21	0.54	0.19	0.6	0.29	0.45	0.29	0.31	0.33	0.79	0.82	0.89	0.65	0.62	0.61	0	0.06	0	0.15	0.18	0.28	0.28	0.03	0.03	0.05	0.04	0.9	0.03	0.05	0.05	0.25	0.35	0.08	0.69	0.03	0.54	0.5	0.02	0.86	0.62	0.02	0.36	0.4	0.04	0.08	0.14	0.13	0.12	0.39	0.42	0.45	0.41	0.22	0.35	0.49	0	0	0.09	0.9	0.7	0.85	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.36	0.66	0	0	0	0	0	0	0.02
0.6	0.0107142857	0.4842648287	0.5990968389	0.5555555556	0.01	0.49	0.26	0.77	0.07	0.03	0.31	0.37	0.21	0.59	0	0	0.31	0.49	0.35	0.46	0.63	0.27	0.62	0.3	0.29	0.3	0.21	0.31	0.4	0.18	0.18	0.01	0.2	0.38	0.52	0.17	0.52	0.38	0.1	0.52	0.39	0.24	0.48	0.31	0.4	0.45	0.48	0.66	0.64	0.71	0.6	0.63	0.67	0.01	0.36	0	0.21	0.57	0.54	0.53	0.04	0.1	0.09	0.08	0.92	0.03	0.28	0.27	0.47	0.43	0.54	0.79	0.12	0.51	0.5	0.08	0	0.81	0.24	0.76	0.6	0.18	0.4	0.19	0.2	0.23	0.41	0.42	0.46	0.44	0.43	0.63	0.47	0.02	0	0.08	0.55	0.62	0.76	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0.02	0.07	0	0	0	0	0	0	0.1
0.4363636364	0.0202380952	0.7759759823	0.5995985951	0.5555555556	0.04	0.28	0.03	0.95	0.14	0.03	0.16	0.55	0.28	0.55	0.05	1	0.52	0.58	0.26	0.72	0.49	0.22	0.53	0.52	0.52	0.51	0.52	0	0.38	0.3	0.59	0.02	0.14	0.28	0.26	0.68	0.25	0.64	0.34	0.73	0.19	0.77	0.26	0.73	0.26	0.27	0.35	0.69	0.71	0.84	0.69	0.69	0.63	0.01	0.17	0.04	0.25	0.3	0.32	0.36	0.29	0.3	0.3	0.31	0.63	0.24	0.14	0.11	0.29	0.34	0.3	0.33	0.06	0.68	0	0.03	0.87	0.32	0.1	0.49	0	0.04	0.12	0.54	0.51	0.5	0.63	0.73	0.87	0.77	0.33	0.36	0.61	0	0	0.5	0.59	0.63	0.63	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.68	0.92	0	0	0	0	0	0	0.31
0.2181818182	0	0	0.6001003512	0.5555555556	0.04	0.4	1	0	0.04	0.03	0.4	0.5	0.34	0.37	0.05	1	0.25	0.61	0.11	0.23	0.44	0.45	0.44	0.25	0.25	0.33	0.29	0.34	0.26	0.21	0.5	0.05	0.44	0.33	0.48	0.28	0.56	0.53	0.21	0.36	0.51	0.31	0.7	0.59	0.85	0.83	0.49	0.16	0.2	0.3	0.19	0.81	0.86	0.06	0.81	0.01	0.66	0.71	0.69	0.74	0.15	0.14	0.12	0.12	0.91	0.11	0.35	0.3	0.43	0.41	0.49	0.34	0.29	0.66	0	0.12	0.37	0.38	0.65	0.37	0.44	0.55	0.57	0.12	0.11	0.11	0.3	0.3	0.32	0.33	0.56	0.4	0.33	0	0.01	0.09	0.67	0.47	0.66	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.21	0.9	0	0	0	0	0	0	0.65
0.6	0.0273809524	0.5782952948	0.6006021074	0.5555555556	0.07	0.53	0.07	0.84	0.38	0.09	0.35	0.48	0.28	0.26	0.09	0.97	0.59	0.78	0.23	0.56	0.32	0.14	0.41	0.57	0.47	0.46	0.45	0.27	0.38	0.54	0.5	0.02	0.08	0.17	0.27	0.38	0.25	0.68	0.36	0.28	0.36	0.45	0.26	0.4	0.31	0.3	0.57	0.83	0.83	0.88	0.68	0.29	0.39	0.01	0.1	0.04	0.3	0.35	0.39	0.43	0.25	0.25	0.26	0.26	0.74	0.11	0.22	0.23	0.58	0.68	0.36	0.68	0.1	0.49	0.5	0.06	0.8	0.62	0.11	0.63	0.56	0.05	0.15	0.42	0.4	0.37	0.62	0.55	0.57	0.53	0.37	0.67	0.74	0	0	0.35	0.47	0.67	0.55	0.53	0	0.13	0.98	0.15	0.01	0.07	0.17	0.13	0.42	0.53	0.02	0.04	0	0.04	0.01	0.36	0.14	0.11	0.12	0.77	0.03	0.02	0.7	0	0.35	0.16	0.06
0.7454545455	0.0202380952	0.369483176	0.6011038635	0.6666666667	0	0.6	0.01	0.97	0.06	0.02	0.37	0.4	0.24	0.31	0	0.17	0.55	0.78	0.94	0.72	0.36	0.13	0.4	0.5	0.41	0.39	0.09	0	0.67	0.12	0.19	0	0.07	0.16	0.27	0.37	0.05	0.71	0.6	0.29	0.5	0.37	0.23	0.27	0.2	0.22	0.56	0.86	0.88	0.84	0.78	0.42	0.44	0	0.03	0	0.28	0.21	0.36	0.4	0.06	0.04	0.06	0.06	0.92	0.03	0.23	0.27	0.66	0.65	0.52	0.84	0.05	0.18	0.5	0	0.93	0.83	0	0.4	0.63	0.03	0	0.35	0.39	0.38	0.41	0.43	0.49	0.46	0.38	0.51	0.26	0	0	0.09	0.86	0.76	0.68	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.03	0.03	0	0	0	0	0	0	0.02
0.3090909091	0	0	0.6016056197	0.6666666667	0.02	0.43	0.05	0.95	0.04	0.01	0.87	0.71	0.74	0.51	0	0	0.12	0.39	0.62	0.4	0.61	0.39	0.45	0.19	0.17	0.16	0.18	0.24	0.12	0.14	0.19	0.03	0.55	0.39	0.48	0.2	0.58	0.26	0.19	0.65	0.46	0.33	0.42	0.72	0.55	0.51	0.37	0.54	0.58	0.68	0.4	0.72	0.66	0	0.12	0	1	0.98	0.83	0.71	0.08	0.06	0.05	0.04	0.96	0.02	0.16	0.13	0.29	0.35	0.24	0.54	0.07	0.64	0	0.04	0.59	0.51	0.2	0.34	0.27	0.68	0.34	0.05	0.04	0.05	0.1	0.14	0.14	0.14	0.67	0.23	0.44	0.01	0	0.02	0.82	0.49	0.57	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.26	0.03	0	0	0	0	0	0	0.06
0.2	0	0	0.6021073758	0.6666666667	0.18	0.34	0.57	0.52	0.11	0.05	0.84	0.91	0.9	0.26	0.2	1	0.2	0.73	0.22	0.42	0.27	0.21	0.32	0.31	0.28	0.35	0.2	0.2	0.23	0.25	0.32	0.23	0.59	0.19	0.23	0.66	0.33	0.54	0.04	0.69	0.15	0.63	0.47	0.87	0.54	0.53	0.35	0.36	0.38	0.46	0.33	0.75	0.79	0.12	0.64	0.04	0.58	0.57	0.62	0.63	0.18	0.16	0.16	0.14	0.89	0.05	0.16	0.11	0.27	0.36	0.25	0.34	0.19	0.65	0	0.25	0.65	0.32	0.17	0.19	0.73	0.2	0.16	0.13	0.14	0.15	0.25	0.28	0.33	0.31	0.77	0.34	0.37	0.09	0.07	0.13	0.47	0.25	0.26	0.45	0.05	0.2	0.94	0.26	0.14	0.4	0.67	0.2	0.74	0.55	0.46	0.04	0	0.35	0.07	0.43	0.28	0.18	0.16	0.16	0.23	0.06	0.9	0.5	0.68	0.18	0.82
0.6	0.0321428571	0.4493800015	0.602609132	0.6666666667	0.01	0.59	0.09	0.88	0.18	0.05	0.69	0.67	0.65	0.42	0.03	1	0.74	0.65	0.2	0.86	0.44	0.08	0.56	0.76	0.81	0.83	0.36	0.03	0.32	0.3	0.38	0	0.08	0.21	0.19	0.81	0.17	0.51	0.22	0.59	0.14	0.76	0.17	0.66	0.22	0.21	0.4	0.8	0.8	0.89	0.69	0.31	0.31	0	0.09	0.01	0.27	0.36	0.45	0.47	0.2	0.23	0.26	0.26	0.77	0.15	0.14	0.15	0.41	0.49	0.27	0.65	0.07	0.38	0.5	0.01	0.91	0.6	0.09	0.4	0.25	0.03	0.14	0.68	0.67	0.73	0.7	0.75	0.89	0.74	0.4	0.49	0.44	0.01	0	0.31	0.49	0.52	0.45	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.32	0.4	0	0	0	0	0	0	0.02
0.9454545455	0	0	0.6031108881	0.6666666667	0.03	0.33	0.01	0.92	0.13	0.04	0.39	0.41	0.26	0.5	0.05	1	0.23	0.37	0.18	0.48	0.54	0.58	0.57	0.27	0.27	0.26	0.13	0.14	0.27	0.14	0.16	0.04	0.42	0.25	0.37	0.19	0.48	0.36	0.66	0.37	0.61	0.31	0.73	0.28	0.66	0.72	0.37	0.51	0.53	0.4	0.64	0.24	0.32	0.01	0.19	0.01	0.11	0.22	0.34	0.38	0.03	0.05	0.07	0.07	0.92	0.04	0.16	0.14	0.34	0.38	0.32	0.49	0.15	0.57	0	0.03	0.85	0.48	0.38	0.34	0.4	0.29	0.3	0.11	0.1	0.1	0.21	0.23	0.24	0.2	0.49	0.03	0.11	0.07	0	0.1	0.48	0.51	0.68	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.22	0.02	0	0	0	0	0	0	0.14
0.7818181818	0.0011904762	0.0543357612	0.6036126443	0.6666666667	0.01	0.53	0.01	0.98	0.06	0.01	0.36	0.32	0.2	0.45	0.03	1	0.68	0.61	0.28	0.76	0.5	0.12	0.47	0.67	0.68	0.66	0.34	0.22	0.81	0.23	0.55	0	0.03	0.09	0.17	0.76	0.21	0.56	0.33	0.76	0.12	0.8	0.15	0.3	0.23	0.2	0.49	0.9	0.92	0.93	0.83	0.31	0.36	0	0	0	0.34	0.29	0.32	0.41	0.11	0.08	0.08	0.09	0.88	0.03	0.1	0.13	0.55	0.54	0.39	0.92	0.02	0.17	0.5	0.01	0.88	0.9	0.14	0.7	0.27	0.01	0.12	0.45	0.49	0.56	0.48	0.53	0.73	0.6	0.44	0.55	0.53	0	0	0.13	0.5	0.78	0.63	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.16	0.14	0	0	0	0	0	0	0.03
0.2	0	0	0.6041144004	0.6666666667	0.05	0.41	0.07	0.9	0.11	0.78	0.55	0.53	0.52	0.58	0.06	1	0.59	0.57	0.33	0.68	0.52	0.17	0.4	0.74	0.89	0.9	0.19	0.59	0.32	0.53	0.99	0.02	0.16	0.16	0.15	0.81	0.21	0.46	0.09	0.83	0.03	0.86	0.39	0.65	0.53	0.49	0.35	0.73	0.72	0.79	0.66	0.28	0.3	0.01	0.09	0.1	0.27	0.29	0.3	0.33	0.67	0.63	0.6	0.6	0.16	0.45	0.2	0.17	0.31	0.41	0.16	0.63	0.29	0.56	0	0.06	0.74	0.56	0.19	0.35	0.35	0.07	0.02	0.49	0.59	0.76	0.46	0.43	0.52	0.43	0.54	0.51	0.44	0	0	1	0.15	0.43	0.54	0.35	0.02	0.31	0.97	0.36	0.02	0.18	0.19	0.31	1	0.69	0.06	0.46	0	0.34	0.03	0.14	0.3	0.03	0.28	0.17	0.06	0.03	0.7	1	0.62	0.35	0.4
0.6	0.044047619	0.3478968678	0.6046161565	0.6666666667	0.01	0.58	0.03	0.94	0.11	0.06	0.38	0.49	0.26	0.17	0.02	1	0.6	0.83	0.4	0.57	0.23	0.13	0.33	0.56	0.43	0.42	0.35	0	0.3	0.55	0.5	0	0.07	0.14	0.22	0.32	0.25	0.78	0.45	0.23	0.35	0.39	0.27	0.38	0.27	0.27	0.6	0.87	0.89	0.92	0.79	0.36	0.52	0	0.1	0.01	0.19	0.19	0.2	0.31	0.08	0.07	0.07	0.1	0.86	0.04	0.24	0.25	0.64	0.62	0.52	0.9	0.07	0.38	0.5	0.04	0.42	0.9	0.25	0.73	0.46	0.11	0	0.37	0.35	0.31	0.65	0.67	0.8	0.85	0.63	0.79	0.76	0	0	0.18	0.65	0.68	0.48	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.12	0.1	0	0	0	0	0	0	0.05
0.9454545455	0	0	0.6051179127	0.6666666667	0.02	0.45	0.01	0.92	0.17	0.04	0.4	0.45	0.26	0.38	0.04	1	0.35	0.57	0.21	0.52	0.46	0.33	0.51	0.37	0.29	0.28	0.28	0.14	0.24	0.32	0.24	0.01	0.17	0.21	0.27	0.27	0.33	0.49	0.53	0.38	0.43	0.38	0.59	0.3	0.59	0.61	0.49	0.67	0.71	0.78	0.62	0.4	0.47	0	0.09	0.01	0.2	0.25	0.23	0.28	0.06	0.07	0.05	0.06	0.91	0.05	0.19	0.18	0.45	0.57	0.31	0.57	0.12	0.5	0.5	0.02	0.83	0.51	0.14	0.22	0.67	0.16	0.15	0.18	0.18	0.19	0.34	0.33	0.35	0.34	0.46	0.46	0.29	0	0	0.12	0.5	0.39	0.61	0.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.19	0.1	0	0	0	0	0	0	0.12
0.3818181818	0	0	0.6056196688	0.6666666667	0	0.52	0.53	0.58	0.02	0.01	0.48	0.46	0.27	0.46	0	0	0.05	0.19	0.27	0.18	0.62	0.93	0.31	0.08	0.08	0.12	0.09	0.11	0.9	0.92	0.25	0.04	1	0.83	0.8	0.16	0.98	0.09	0.15	0.61	0.42	0.35	0.45	0.32	0.51	0.51	0.62	0.48	0.47	0.42	0.42	0.3	0.05	0.02	0.47	0	0	0	0	0.34	0	0	0	0	0.4	0.15	0.49	0.46	0.54	0.47	0.65	0.53	0.33	0.43	0.5	0.02	0.62	0.57	0.56	0.6	0.5	0.86	0.37	0.03	0.04	0.05	0.02	0.05	0.05	0.09	0.62	0.56	0.72	0	0	0	1	0.73	0.87	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.2	0.04	0	0	0	0	0	0	0.61
0.6	0.0154761905	0.1379007791	0.606121425	0.6666666667	0.03	0.4	1	0	0.08	0.2	0.4	0.51	0.33	0.39	0.05	1	0.26	0.49	0.17	0.25	0.5	0.57	0.41	0.27	0.26	0.33	0.32	0.13	0.33	0.33	0.37	0.05	0.47	0.48	0.6	0.28	0.66	0.47	0.28	0.54	0.49	0.31	0.69	0.73	0.71	0.74	0.64	0.13	0.15	0.4	0.08	0.62	0.61	0.06	1	0.04	0.42	0.46	0.59	0.67	0.62	0.59	0.69	0.72	0.64	0.37	0.6	0.45	0.44	0.71	0.39	0.12	0.4	0.83	0	0.04	0.77	0.09	0.59	0.67	0.29	0.44	0.89	0.25	0.29	0.32	0.41	0.46	0.51	0.45	0.56	0.66	0.67	0.02	0.01	0.62	0.51	0.65	0.85	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
0.0909090909	0	0	0.6066231811	0.6666666667	0.02	0.66	0.02	0.85	0.42	0.11	0.49	0.42	0.25	0.08	0.03	1	0.98	0.85	0.25	0.64	0.12	0.05	0.12	0.92	0.77	0.76	0.49	0.52	0.56	0.5	0.62	0.01	0.08	0.05	0.09	0.72	0.18	0.78	0.24	0.41	0.1	0.77	0.32	0.34	0.44	0.4	0.66	0.86	0.9	0.84	0.8	0.34	0.43	0	0.04	0.02	0.2	0.28	0.35	0.36	0.2	0.24	0.28	0.26	0.73	0.11	0.23	0.26	0.73	0.74	0.55	0.85	0.1	0.18	0.5	0.02	0.84	0.83	0.05	0.17	0.83	0	0.06	0.95	1	1	1	0.99	1	0.95	0.57	0.94	0.21	0	0	0.42	0.45	0.37	0.63	0.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.21	0.03	0	0	0	0	0	0	0.15
0.4363636364	0.025	0.5915092445	0.6071249373	0.6666666667	0.03	0.49	0.16	0.78	0.34	0.03	0.32	0.44	0.28	0.48	0.05	1	0.52	0.64	0.18	0.52	0.53	0.25	0.43	0.54	0.41	0.41	0.43	0.06	0.28	0.46	0.59	0.01	0.12	0.15	0.25	0.34	0.4	0.59	0.31	0.43	0.27	0.42	0.27	0.47	0.28	0.29	0.56	0.78	0.76	0.85	0.66	0.58	0.58	0.01	0.11	0.02	0.23	0.25	0.35	0.39	0.19	0.18	0.23	0.23	0.76	0.14	0.32	0.3	0.53	0.63	0.3	0.72	0.09	0.42	0.5	0.02	0.89	0.66	0.14	0.27	0.52	0.04	0.21	0.42	0.39	0.34	0.59	0.68	0.77	0.66	0.59	0.54	0.51	0	0	0.34	0.81	0.74	0.65	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.25	0.32	0	0	0	0	0	0	0.09
0.7272727273	0	0	0.6076266934	0.6666666667	0.69	0.28	0.15	0.77	0.32	0.06	0.32	0.44	0.28	0.46	0.69	1	0.23	0.5	0.25	0.5	0.47	0.32	0.46	0.27	0.32	0.34	0.21	0.15	0.22	0.26	0.29	0.57	0.38	0.19	0.28	0.41	0.38	0.52	0.33	0.48	0.41	0.46	0.81	0.54	0.76	0.81	0.37	0.46	0.49	0.56	0.43	0.53	0.57	0.27	0.32	0.22	0.53	0.52	0.55	0.61	0.28	0.25	0.24	0.24	0.84	0.14	0.25	0.18	0.27	0.35	0.24	0.45	0.16	0.62	0	0.59	0.79	0.42	0.42	0.37	0.17	0.27	0.37	0.1	0.1	0.11	0.26	0.27	0.29	0.25	0.46	0.39	0.58	0.91	0.34	0.22	0.46	0.44	0.61	0.58	0.16	0.15	0.83	0.18	0.16	0.13	0.27	0.15	0.81	0.88	0.08	0.05	0.31	0.12	0.14	0.57	0.34	0.36	0.29	0.64	0.37	0.2	0.74	0.5	0.49	0.17	0.76
0.7454545455	0.1583333333	0.5626394072	0.6081284496	0.6666666667	0	0.5	0.01	0.99	0.02	0.01	0.41	0.51	0.28	0.18	0	0	0.39	0.81	0.54	0.5	0.24	0.14	0.38	0.36	0.29	0.27	0.64	0.09	0.17	0.42	0.33	0	0.06	0.28	0.38	0.21	0.13	0.79	0.46	0.18	0.66	0.25	0.48	0.29	0.39	0.44	0.49	0.78	0.79	0.79	0.85	0.75	0.79	0	0.15	0	0.13	0.1	0.2	0.36	0.01	0.01	0.01	0.02	0.98	0.03	0.13	0.15	0.55	0.54	0.44	0.89	0.05	0.38	0.5	0.01	0.83	0.88	0.15	0.66	0.75	0.15	0.21	0.17	0.15	0.14	0.23	0.24	0.29	0.27	0.18	0.35	0.12	0	0	0.03	0.89	0.65	0.66	0.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.03	0	0	0	0	0	0	0	0.02
0.4363636364	0.0202380952	0.3334143789	0.6086302057	0.6666666667	0.01	0.47	0.02	0.96	0.07	0.05	0.35	0.49	0.29	0.33	0.03	0.95	0.55	0.66	0.18	0.56	0.4	0.19	0.38	0.56	0.45	0.43	0.8	0.84	0.37	0.13	0.41	0	0.08	0.31	0.39	0.37	0.32	0.71	0.87	0.28	0.4	0.57	0.31	0.44	0.3	0.31	0.53	0.81	0.83	0.79	0.79	0.56	0.64	0	0.1	0.02	0.16	0.19	0.25	0.25	0.16	0.17	0.2	0.18	0.68	0.28	0.23	0.23	0.51	0.6	0.31	0.69	0.06	0.42	0.5	0.02	0.82	0.63	0.07	0.37	0.5	0.13	0.42	0.46	0.42	0.37	0.42	0.5	0.59	0.54	0.5	0.51	0.5	0	0	0.42	0.7	0.74	0.85	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.12	0.03	0	0	0	0	0	0	0.06
0.6	0.0083333333	0.3041322664	0.6091319619	0.6666666667	0	0.41	0.03	0.97	0.05	0.01	0.31	0.3	0.18	0.57	0.02	1	0.74	0.55	0.21	0.88	0.55	0.06	0.69	0.78	0.81	0.8	0.36	0.46	0.77	0.04	0.43	0	0.06	0.07	0.13	0.92	0.04	0.52	0.2	0.9	0.05	0.98	0.18	0.34	0.27	0.24	0.42	0.84	0.86	0.98	0.73	0.48	0.51	0	0.09	0	0.25	0.24	0.27	0.25	0.06	0.05	0.05	0.04	0.93	0.02	0.14	0.15	0.43	0.47	0.14	0.88	0.01	0.2	0.5	0.01	0.89	0.83	0.05	0.55	0	0.02	0.07	0.43	0.48	0.56	0.57	0.56	0.64	0.56	0.53	0.49	0.68	0	0	0.09	0.42	0.84	0.79	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.34	0.75	0	0	0	0	0	0	0.03
0.8545454545	0	0	0.609633718	0.6666666667	0.02	0.76	0.09	0.83	0.11	0.16	0.39	0.51	0.19	0	0	0	0.51	0.98	0.08	0.4	0.03	0.04	0.08	0.44	0.31	0.31	0.29	0.21	0.23	0.27	0.33	0.01	0.06	0.08	0.15	0.34	0.25	0.9	0.47	0.16	0.3	0.38	0.32	0.19	0.36	0.35	0.76	0.89	0.89	0.88	0.85	0.76	0.74	0	0.06	0.01	0.16	0.23	0.39	0.4	0.06	0.07	0.11	0.1	0.84	0.1	0.3	0.35	0.84	0.76	0.95	0.71	0.21	0.07	0.5	0.02	0.8	0.74	0.02	0.4	0.85	0.08	0.05	0.16	0.13	0.12	0.58	0.5	0.5	0.61	0.4	0.57	0.47	0	0	0.15	0.46	0.38	0.3	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.16	0.03	0	0	0	0	0	0	0.06
0.0909090909	0	0	0.6101354742	0.6666666667	0.02	0.63	0.11	0.6	0.42	0.55	0.45	0.63	0.42	0.31	0.03	1	0.36	0.56	0.17	0.44	0.4	0.41	0.58	0.33	0.29	0.32	0.27	0.2	0.26	0.25	0.3	0.01	0.22	0.32	0.35	0.24	0.28	0.65	0.3	0.27	0.35	0.38	0.58	0.57	0.67	0.64	0.65	0.59	0.58	0.63	0.51	0.68	0.57	0.01	0.28	0.02	0.2	0.35	0.43	0.43	0.22	0.33	0.37	0.34	0.52	0.37	0.58	0.52	0.6	0.43	0.75	0.25	0.63	0.64	0	0.04	0.59	0.34	0	0.14	0.63	0.08	0.07	0.51	0.48	0.44	0.64	0.65	0.75	0.64	0.65	0.84	0.24	0	0	0.45	0.35	0.3	0.4	0.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.38	0.07	0	0	0	0	0	0	0.2
0.3818181818	0	0	0.6106372303	0.6666666667	0.01	0.3	0.34	0.73	0.01	0.02	0.39	0.45	0.3	0.59	0.02	1	0.11	0.34	0.38	0.31	0.58	0.42	0.47	0.15	0.22	0.26	0.12	0.2	0.3	0.16	0.2	0.03	0.56	0.4	0.5	0.26	0.48	0.29	0.29	0.46	0.36	0.38	0.72	0.31	0.69	0.74	0.37	0.37	0.37	0.37	0.24	0.66	0.42	0.01	0.41	0	0.94	0.69	0.57	0.54	0.06	0.04	0.03	0.03	0.97	0.01	0.2	0.17	0.31	0.27	0.39	0.43	0.18	0.64	0	0.03	0.57	0.46	0.13	0.6	0.42	0.45	0.39	0.05	0.06	0.07	0.12	0.15	0.15	0.18	0.57	0.2	0.5	0	0	0.02	0.8	0.55	0.8	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.16	0	0	0	0	0	0	0	0.25
0.9818181818	0.1583333333	0.1059758766	0.6111389865	0.6666666667	0.04	0.59	0.01	0.96	0.15	0.01	0.38	0.29	0.19	0.41	0.06	1	0.75	0.68	0.17	0.92	0.47	0.07	0.6	0.69	0.68	0.65	0.56	0.11	0.72	0.77	0.43	0	0.01	0.11	0.13	0.68	0.07	0.57	0.44	0.47	0.19	0.72	0.08	0.25	0.09	0.08	0.52	0.96	0.97	0.98	0.85	0.43	0.43	0	0.02	0.01	0.13	0.11	0.15	0.22	0.06	0.04	0.05	0.07	0.87	0.04	0.19	0.23	0.64	0.63	0.38	0.95	0.02	0.09	0.5	0.01	0.93	0.94	0.05	0.22	0.52	0	0.17	0.28	0.29	0.32	0.64	0.66	0.83	0.73	0.35	0.41	0.28	0	0	0.17	0.7	0.68	0.53	0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.11	0.06	0	0	0	0	0	0	0.07
0.6909090909	0.1345238095	0.4232692369	0.6116407426	0.6666666667	0.08	0.27	0.01	0.97	0.07	0.01	0.27	0.4	0.23	0.57	0.1	1	0.38	0.53	0.2	0.66	0.53	0.14	0.73	0.4	0.48	0.46	0.43	0.11	0.42	0.42	0.77	0.02	0.1	0.14	0.21	0.46	0.14	0.55	0.48	0.5	0.28	0.6	0.43	0.3	0.49	0.48	0.31	0.7	0.74	0.79	0.66	0.51	0.56	0.01	0.07	0.01	0.34	0.34	0.39	0.37	0.07	0.06	0.07	0.06	0.94	0.03	0.08	0.08	0.29	0.37	0.16	0.65	0.04	0.42	0.5	0.05	0.88	0.59	0.07	0.19	0.4	0.05	0.1	0.16	0.15	0.16	0.3	0.32	0.35	0.32	0.31	0.17	0.22	0	0	0.09	0.69	0.6	0.76	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.27	0.1	0	0	0	0	0	0	0.06
0.0909090909	0	0	0.6121424987	0.6666666667	0.04	0.62	0.15	0.55	0.33	0.5	0.34	0.49	0.26	0.26	0.06	1	0.33	0.6	0.32	0.38	0.34	0.54	0.55	0.32	0.28	0.31	0.45	0.17	0.24	0.21	0.31	0.05	0.39	0.31	0.36	0.21	0.47	0.43	0.35	0.26	0.36	0.3	0.72	0.45	0.71	0.73	0.6	0.52	0.53	0.55	0.47	0.38	0.41	0.03	0.4	0.03	0.55	0.54	0.54	0.6	0.51	0.44	0.4	0.42	0.61	0.42	0.46	0.42	0.58	0.51	0.66	0.35	0.5	0.55	0	0.04	0.78	0.4	0.02	0.19	0.63	0.27	0.2	0.38	0.35	0.33	0.42	0.41	0.48	0.4	0.63	0.65	0.21	0.01	0.27	0.4	0.44	0.27	0.56	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.28	0.02	0	0	0	0	0	0	0.19
